show_id,director_name
520466,Darrell James Roodt
551298,Hasraf Dulull
485774,Matt Angel
485774,Suzanne Coote
412546,Michael Laicini
412546,David Amito
472269,Matthew Holness
433627,José Padilha
569547,David Slade
482725,Melora Walters
475132,Matthew Heineman
426563,Etan Cohen
381237,Lin Oeding
426618,Amma Asante
570352,Terry Loane
476764,Jason Reitman
401561,Brian Taylor
502682,Bill Holderman
440298,Paweł Pawlikowski
50022,Jay Chandrasekhar
519176,Yuichi Fukuda
499546,Rene Eller
493101,Matt Tyrnauer
517839,Ali Abbasi
452015,Yeon Sang-ho
425194,Michael Schaerer
542836,Lee Jong-suk
473149,Deon Taylor
475094,Robert Schwentke
497916,Joram Lürsen
475215,Mamoru Hosoda
478820,Jean-François Richet
485189,Christophe Honoré
523536,Thorbjørn Christoffersen
523536,Anders Matthesen
345934,Feng Xiao
523561,Bille August
443009,Gus Van Sant
533550,Peter Facinelli
565124,Atsushi Ueda
433150,Gabriele Salvatores
550201,Ping Lumpraploeng
429202,Brady Corbet
515333,Ryan Koo
532753,Wen Muye
472553,Colin McIvor
463319,Zhang Yimou
442064,Babak Najafi
483983,Michael Herbig
369523,Jennifer Fox
472451,Joel Edgerton
460048,Jukka Vidgren
460048,Juuso Laatio
503902,Rocky Soraya
399248,Brad Anderson
701944,Yoo Hae-jong
500921,Maria Pulera
467952,Ben Lewin
550035,Sam Irvin
339976,Jake Scott
484747,Andréa Bescond
484747,Eric Métayer
479226,Christoffer Boe
534939,Miguel Ángel Vivas
505177,Suzi Ewing
495673,Rachid Bouchareb
340613,Björn Runge
546230,Adrian Teh
514754,Domee Shi
436387,Christian Alvart
407447,Ken Scott
521935,Daniel Goldhaber
511679,Joel Antonio Colón
483539,Kim Ui-seok
391710,David Wain
353066,Shawn Christensen
340601,Dennis Iliadis
558095,Kenneth Branagh
412862,Ram Kumar
466411,Jodi Scurfield
466411,John Luessenhop
513223,Alejandro Montiel
543583,Lynne Southerland
421792,Rodrigo Cortés
417670,Paolo Sorrentino
471507,Karyn Kusama
701919,Lim Hyun-tae
492719,Kobun Shizuno
492719,Hiroyuki Seshita
499537,Cristóbal León
499537,Joaquín Cociña
535437,Ann Deborah Fishman
495979,Kim Bu-gon
560704,Ken Locsmandi
455108,Lenny Abrahamson
540158,Michael Damian
515042,Jimmy Chin
515042,Elizabeth Chai Vasarhelyi
432301,John Curran
564145,Aleksey Tsitsilin
564145,Robert Lence
463053,Alex Richanbach
454650,Jesper Ganslandt
529962,Richard Shepard
457712,Brendan Steere
502581,Alexandre Avancini
504997,Ethan Spaulding
477887,Ralph Fiennes
514277,Clive Tonge
471853,Christian Petzold
486898,Bi Gan
513386,Gary Wang
394741,Jon S. Baird
508747,René Liu
483552,Adil El Arbi
483552,Bilall Fallah
568332,Paul Dugdale
532908,Michael Moore
391714,Dominic Cooke
653131,Kim Dae-seong-I
432165,Aigars Grauba
42330,Jihai Ma
517062,Aron Lehmann
493099,Betsy West
493099,Julie Cohen
491629,Meghna Gulzar
362826,Fritz Böhm
479040,Brett Donowho
555630,Mikhail Raskhodnikov
555630,Alexander Kulikov
431185,Dennis Iliadis
458109,Simon Kaijser
510460,Cédric Anger
523593,Huh Jong-ho
481375,Olaf de Fleur Johannesson
438145,Lance Daly
533938,Michael Steves
429977,Torsten Künstler
545963,Tim Maltby
450489,Stephanie Laing
682708,Yoo Hae-jong
441393,Jia Zhang-ke
474051,Matt Palmer
445456,Bille August
491633,Alfred Gimeno
455565,Alexandra Dean
432383,Wolfgang Lauenstein
432383,Christoph Lauenstein
548754,Wes Miller
427214,Rupert Everett
508422,Hiroyasu Ishida
538061,Nikolaus Leytner
483411,Bruce Beresford
505904,Steve Carr
552660,Alex Merkin
574939,Choi Woo-seong
518527,Menhaj Huda
518502,Victor Danell
495601,Sergey Mokritsky
484751,Frédéric Tellier
546728,Ted Mathot
347111,Peter Howitt
458342,Tamara Jenkins
504982,Ryan Bellgardt
494974,Trevor Nunn
416724,Chris Sun
454291,Keith Scholey
514684,Kirill Sokolov
514710,Hiromasa Yonebayashi
514710,Yoshiyuki Momose
514710,Akihiko Yamashita
458027,Rustam Mosafir
448432,Paul Hyett
412157,Simon Fellows
300906,Lex Ortega
511652,Lee Ri-dan
451877,Reed Morano
502350,Julio Medem
348657,Benedikt Erlingsson
519035,Haifaa al-Mansour
414018,David Zellner
414018,Nathan Zellner
504603,Romain Gavras
564149,Corey Pearson
497223,Christian Alvart
472734,Anne Fletcher
458005,Drake Doremus
480100,Mick Garris
480100,Alejandro Brugués
480100,Joe Dante
480100,Ryûhei Kitamura
480100,David Slade
407890,Andrew Haigh
504231,A.R. Murugadoss
689308,Jo Tae-ho
506596,Árni Ólafur Ásgeirsson
425373,Sean McNamara
486225,Michael Steiner
513736,Matt Peters
414001,James Marsh
554279,Don McBrearty
422742,Dennis Gansel
499088,Noel Cleary
499088,Sergio Delfino
475220,Peter Strickland
522964,Eric Zaragoza
512412,Brian A. Miller
519091,Arantxa Echevarría
518880,Hugo Stuven Casasnovas
454283,Tim Kirkby
538331,Yan Fei
538331,Peng Damo
526224,Justin Lee
499319,Miguel Arteta
592041,Louisa Warren
451657,Xavier Legrand
462919,Ian Samuels
492452,Peter Hedges
534271,Jon Knautz
513427,Richard Eyre
470918,Michael Pearce
338768,Ben Lewin
563103,Lee Kwon
507612,Sho Tsukikawa
497814,James McTeigue
471429,Hadi Hajaig
521647,Julius R. Nasso
531380,Chin Ka-Lok
477666,Martín Deus
609247,Kevin Van Stevenson
484901,David Oelhoffen
548928,James Nunn
448447,Sam Boyd
548537,Christophe Charrier
518496,Camille Vidal-Naquet
431072,Charles Stone III
499170,Corey Pearson
551591,Hiroshi Miyamoto
396321,Sonny Laguna
396321,Tommy Wiklund
520777,Daniel J. Clark
529784,Louis Garrel
454693,Lars Kraume
460059,Yann Gozlan
559700,Andrew Jones
496096,Luis Eduardo Reyes
493100,Marina Zenovich
471335,Kim Je-young
451713,Catherine Corsini
542905,Jeremy Ungar
481432,Alice Rohrwacher
487476,Fred Cavayé
552504,Antonio Tublén
451925,Andrew Bowler
588064,D.C. Hamilton
538604,Ian Edelman
529569,Cho Kyu-jang
311307,Jody Hill
554653,Christophe Lamotte
551238,Dale Fabrigar
466565,Lukas Feigelfeld
490005,Augustine Frizzell
457435,Laurent Tirard
541660,Paolo Sorrentino
523873,Jeffrey Lau Chun-wai
460071,Craig William Macneill
533992,Gonzalo Bendala
533991,Amar Kaushik
503752,Colin Minihan
356199,Alan Elliott
513919,Berardo Carboni
458344,Jesse Peretz
497864,Carly Stone
448557,Joey Power
448557,Hannah Marks
529250,Christie Will Wolf
433694,Richard Lanni
536108,Saku Sakamoto
525938,Marc Fouchard
409056,Jason DeVan
299782,Orson Welles
529210,Dani de la Torre
532638,Padraig Reynolds
557646,Roger R. Richards
550022,Allan Harmon
470333,Brett Haley
399056,László Nemes
474538,Kazuya Shiraishi
422128,Quinn Shephard
468219,Tom Edmunds
541560,Emma Tammi
555850,Bradley Walsh
436373,Patrick Magee
462550,Laura Steinel
437029,Mateo Gil
453278,Chloé Zhao
875067,Park Eun-soo-I
481370,George Gallo
449019,Norberto López Amado
517331,Rodrigo Sorogoyen
390059,Brian Crano
504599,Tim Sutton
429417,Andy Nyman
429417,Jeremy Dyson
412000,Eshom Nelms
412000,Ian Nelms
502406,Darren Lynn Bousman
459267,Kim Ki-duk
522449,Jerrold Tarog
472138,Vijay Krishna Acharya
459258,Rob W. King
424619,Olivier Baroux
515047,Denys Arcand
507505,Luis Ortega
496316,Ahmed Khan
493006,Yuzuru Tachikawa
543580,Peter Jackson
524318,Anton Kolomeets
469284,Egor Baranov
701952,Choi Min
489988,Tim Wardle
466532,Akash Sherman
475928,Sébastien Marnier
454545,Tim Trageser
538362,Alessio Cremonini
510938,Tosca Musk
440630,Oleg Trofim
399725,Andrew Fleming
513399,Martino Zaidelis
503314,Tatsuya Nagamine
520541,Hayato Kawai
482712,Xavier Giannoli
441717,C. Prem Kumar
543830,EROPING
515114,Bille Woodruff
484482,Gilles Lellouche
514575,Álvaro Brechner
492550,Philippe Le Guay
429203,David Lowery
489927,Sara Colangelo
442811,Ramón Salazar
486101,Gabriele Muccino
496349,Yoshimasa Hiraike
496349,Shintaro Itoga
496349,Mitsuhiro Iwasaki
496349,Shingo Kaneko
496349,Kazuomi Koga
496349,Tadahito Matsubayashi
496349,Ryota Miyazawa
496349,Takumi Narita
496349,Takahiro Natori
496349,Susumu Nishizawa
496349,Satoshi Osedo
496349,Hidekazu Sato
496349,Soichi Shimada
496349,Hiroyuki Shimazu
496349,Hiroshi Tamada
496349,Daisuke Tsukushi
496349,Junichi Wada
496349,Tsutomu Yabuki
496349,Naomichi Yamato
496349,Kenji Yasuda
496349,Shoji Kawamori
506053,Yen Cheng-kuo
552848,Choi Woo-seong
524087,Chih-yen Hsu
524087,Mag Hsu
496076,Aanand L. Rai
519255,Paul Weitz
449749,Paolo Virzì
499722,Daniel Auteuil
456165,Dany Boon
478159,Mandie Fletcher
533932,Mathieu Sapin
426375,Michael Winnick
489930,Carlos López Estrada
557336,Patryk Vega
399131,Olivia Milch
486070,Carlo Verdone
463022,Stephan Rick
560491,Fabrício Bittar
542787,Jose Montesinos
465642,Abhishek Sharma
505063,Johnny Kevorkian
456616,Marco Petry
557972,Kim Byung-woo
503403,Justin G. Dyck
549301,Colin Theys
492998,Marc Turtletaub
463858,Thomas Lilti
502897,Kirill Serebrennikov
492414,Rob Grant
552345,Luo Luo
546630,Florian David Fitz
438146,Ciro Guerra
438146,Cristina Gallego
373449,Shankar
434358,Clovis Cornillac
500168,Hong Chang-pyo
483435,Eva Vives
522320,Jeremy Kenyon Lockyer Corbell
515911,Emmanuel Mouret
498247,François Desagnat
436549,Severin Fiala
436549,Agnieszka Smoczyńska
436549,Ashim Ahluwalia
436549,Can Evrenol
436549,Yannis Veslemes
436549,Veronika Franz
436549,Peter Strickland
436549,Katrin Gebbe
436549,Calvin Lee Reeder
554137,Choi Kook-hee
544814,Lee Ji-won
531836,Gary Yates
448677,Til Schweiger
481760,Keitaro Motonaga
446663,Jason Hehir
531145,Boaz Yakin
493623,Siddharth P. Malhotra
548178,Gisberg Bermúdez Molero
529207,Gracia Querejeta
541611,Maria Peters
505832,Ishi Rudell
518764,Yan Han
447682,Shana Feste
545582,Koichi Sakamoto
539619,Bobby Roth
454033,Stephan Elliott
539549,Chad Archibald
506951,Clay Glen
456086,Andrew Bujalski
531736,Myriam Aziza
522055,David Zappone
522055,Ira Steven Behr
503235,Jiang Wen
490003,Morgan Neville
553512,Park Jun-soo
470401,Skye Borgman
526746,Emmet Cummins
537406,Alfons Adetuyi
479520,Eva Husson
470894,Jason Stone
451204,Adam Rifkin
533592,Doug Murphy
471616,Stephen S. Campanelli
487850,Ryūsuke Hamaguchi
462148,Frank Bellocq
507618,Johanna Demetrakas
553796,Manolo Caro
383585,Alexandre Moors
534789,David Stoten
477510,Ken Marino
440424,Trudie Styler
506464,Gustavo Bonafé
515916,Lukas Dhont
418667,Joe Syracuse
418667,Lisa Addario
468362,Ariel Vromen
490033,Isabella Eklöf
463322,Justin P. Lange
535488,Diego Cohen
524288,Rayka Zehtabchi
550385,Justin G. Dyck
773559,Yoon Joong-boo
429742,Brandon Christensen
502143,Madeleine Sami
502143,Jackie van Beek
445710,John Gulager
511449,Sonny Mallhi
500909,Radu Jude
508933,John L. Spencer
422619,Bill Oliver
529982,Michael Caton-Jones
493058,Benjamin Kasulke
398826,Khaled Kaissar
544627,Kim Tae-gyoon
511785,Craig Johnson
467917,Silas Howard
570541,NS. Tak
504345,Fernando Colomo
519106,Pierre Salvadori
540871,Rodrigo Salomón
540871,Pietro Scappini
467467,Mikko Mäkelä
438373,Carlos Vermut
486753,Brian Brough
378107,Raúl de la Fuente
378107,Damian Nenow
959960,Seiya Numata
418472,Nuri Bilge Ceylan
500890,Eric Khoo
551824,Jon García
487004,Emmanuel Gillibert
526990,Marco Ponti
518045,Jaime Eliezer Karas
508018,Daniel Calparsoro
558655,Patrick Lussier
506600,Anton Zenkovich
480823,Alex Ranarivelo
543033,Milorad Krstić
504561,Rashida Jones
504561,Alan Hicks
535809,Michael Robison
387836,Rodolfo Riva Palacio Alatriste
387836,Gabriel Riva Palacio Alatriste
478100,Franck Ribière
535692,Gastón Duprat
519223,Gonzalo Tobal
481762,Gabriel Julien-Laferrière
421456,Michel Ocelot
518452,Lauren Miller Rogen
522438,Mark Atkins
365240,Robert D. Siegel
493675,Timur Bekmambetov
546116,Max McGuire
489170,Vanessa Filho
516784,Tom Nagel
442709,Mark Pellington
526997,Ed Herzog
507256,Kevin Macdonald
410331,Vetrimaaran
484428,Pernille Fischer Christensen
539626,Ethan Spaulding
446170,Erick Zonca
521784,Peter Mimi
563766,Marco Risi
481157,Ludovic Bernard
543103,Kyouhei Yamaguchi
447856,R. Balki
496524,Rohit Shetty
449575,Hasraf Dulull
437294,Patricia Ferreira
467181,Michelle Johnston
500378,Kim Sok-yun
448565,Julian Farino
519956,Piotr Szkopiak
341735,Michael Mayer
506775,Kiah Roache-Turner
483297,Jeon Go-woon
543688,Cathy Garcia-Sampana
544510,Alexis Michalik
496212,Gustavo Hernández
529790,Juan Antín
500259,Marcel Gisler
507143,Ben Shelton
407651,Eduardo Ortiz
457243,Hannah Fidell
503838,Raj Kumar Gupta
462723,Susan Walter
552938,Peter Sullivan
496320,Remo D'Souza
528998,Eric Bross
511404,Valeria Bruni Tedeschi
455842,Jennifer Westcott
486072,Sergio Manfio
534235,Seth Fuller
534235,Scott Hussion
550032,Sean Olson
550134,Mathieu Weschler
643216,Wilhelm Kuhn
514124,Sönke Wortmann
531949,Tyler Spindel
467867,Barry Levinson
430727,Denis Delić
529531,Madeleine Parry
529531,Jon Olb
480465,Steven Luke
529483,Paul Salamoff
452731,Nicole Holofcener
438623,Choi Sung-hyun
450766,Roland Joffé
418109,Daihachi Yoshida
550030,Mel Damski
478508,Guillaume Nicloux
659475,Santino Campanelli
489418,Jeanne Herry
515237,Rene Perez
535170,Huang Bo
536413,Toshiyuki Morioka
521934,Andy Mitton
498249,Kheiron
347392,Austin Vesely
468735,Josephine Decker
521720,Maximilian Elfeldt
420915,Idris Elba
519597,Dani de la Orden
480736,Markus Goller
333676,Harris Goldberg
436494,Mark Young
502385,Iain Morris
459713,Nag Ashwin
531326,Brian Ward
470211,Victor Saint Macary
1162094,Andre Madness
502167,Michael Tully
422615,Dito Montiel
552088,Paolo Virzì
298096,Bobby Miller
514266,Daniele Luchetti
534530,Trivikram Srinivas
494471,Shinya Kawatsura
516846,Alex Wright
387773,Nick Kreiss
561546,Rob Pallatina
531158,Terry Ingram
494493,Roberto Santucci
502164,Tiller Russell
493762,Paul Ziller
414030,Jean-Luc Godard
514808,Lee Friedlander
474331,Quentin Dupieux
437316,Alexandre Coffre
408490,Marko Mäkilaakso
504969,Jérémy Comte
421920,Sven Unterwaldt Jr.
520358,Kim Yong-wan
508003,Ian Bonhôte
508003,Peter Ettedgui
420818,Jon Favreau
299534,Anthony Russo
299534,Joe Russo
496243,Bong Joon Ho
581528,Lee Won-tae
615453,Yang Yu
587727,Junsei
181812,J.J. Abrams
384018,David Leitch
166428,Dean DeBlois
475557,Todd Phillips
429617,Jon Watts
537915,Jenny Gage
458156,Chad Stahelski
330457,Jennifer Lee
330457,Chris Buck
474350,Andy Muschietti
522938,Adrian Grünberg
546554,Rian Johnson
521029,Gary Dauberman
299537,Ryan Fleck
299537,Anna Boden
399579,Robert Rodriguez
512200,Jake Kasdan
290859,Tim Miller
420817,Guy Ritchie
420809,Joachim Rønning
530385,Ari Aster
466272,Quentin Tarantino
301528,Josh Cooley
619264,Galder Gaztelu-Urrutia
626289,Alexandre Machafer
373571,Michael Dougherty
359724,James Mangold
527641,Justin Baldoni
820232,Haruo Sotozaki
607397,Jeong Jin-ho
483906,Jonas Åkerlund
491480,Chiwetel Ejiofor
554600,Aditya Dhar
479455,F. Gary Gray
157433,Dennis Widmyer
157433,Kevin Kölsch
567609,Matt Bettinelli-Olpin
567609,Tyler Gillett
519465,May el-Toukhy
320288,Simon Kinberg
287947,David F. Sandberg
506574,Kenny Ortega
412117,Chris Renaud
638507,Tim Johnson
338967,Ruben Fleischer
399361,J.C. Chandor
522681,Adam Robitel
503919,Robert Eggers
530915,Sam Mendes
398978,Martin Scorsese
480414,Michael Chaves
331482,Greta Gerwig
447404,Rob Letterman
592350,Kenji Nagasaki
517116,Scott Beck
517116,Bryan Woods
454640,Thurop Van Orman
423204,Ric Roman Waugh
554596,Nacho G. Velilla
450465,M. Night Shyamalan
499701,James Bobin
456740,Neil Marshall
517093,Andrey Volgin
531428,Céline Sciamma
531309,David Yarovesky
559969,Vince Gilligan
484641,Luc Besson
517764,Hans Stjernswärd
458897,Elizabeth Banks
522162,Roland Emmerich
329996,Tim Burton
511987,Alexandre Aja
571891,Motonori Sakakibara
571891,Kunihiko Yuyama
568091,Brad Anderson
568160,Makoto Shinkai
431580,Jill Culton
487297,Adam Shankman
417384,André Øvredal
473033,Benny Safdie
473033,Josh Safdie
657654,Choi Sung-gil
481084,Conrad Vernon
481084,Greg Tiernan
575299,Nigina Sayfullaeva
637920,Mehmet Ada Öztekin
537061,Rebecca Sugar
625976,Haruhiko Arai
458723,Jordan Peele
486589,Hong Sung-ho
514999,Kyle Newacheck
480105,Johannes Roberts
533444,Trey Edward Shults
504949,David Michôd
509967,Michael Bay
575813,Derek Tsang Kwok-Cheung
535167,Frant Gwo
522924,Simon Curtis
441282,David Raymond
522518,Gail Mancuso
515001,Taika Waititi
449985,Jesse V. Johnson
453405,Ang Lee
652722,Matías Moltrasio
1054116,Kenji Nagasaki
573699,Amp Wong
573699,Zhao Ji
611014,Anatoli Mateshko
514439,Roxann Dawson
487616,Lou Jeunet
460321,Vicky Jewson
574982,Egor Baranov
501170,Mike Flanagan
658009,Li Liming
585831,Son Yong-ho
506517,Dražen Žarković
506517,Marina Andree Škop
540901,Lorene Scafaria
535292,Brian Kirk
431693,Nick Bruno
431693,Troy Quane
438650,Hans Petter Moland
553837,Goro Taniguchi
428045,Oleg Stepchenko
280217,Mike Mitchell
595985,Frédéric Petitjean
508965,Sergio Pablos
508763,Charles Martin Smith
416144,Anthony Maras
684501,Choi Woo-seong
853033,Kim Jong-min
440472,Neil Burger
639838,Damián Romay
615165,Tatsuyuki Nagai
492188,Noah Baumbach
484468,Antonin Baudry
512196,Christopher Landon
571055,Daniel Stamm
504608,Dexter Fletcher
570503,Jung Ji-woo
481880,Edward Zwick
576004,Keola Racela
528091,Tony D'Aquino
553600,Hiroyuki Imaishi
551115,Diederik Van Rooijen
599975,Justin Dec
458305,Lorcan Finnegan
525661,Jay Roach
606856,Ericson Core
463843,J.D. Dillard
461130,Jeff Chan
625450,Nzingha Stewart
523139,Vincenzo Natali
548473,Richard Stanley
552178,Todd Haynes
581387,Kim Byung-seo
581387,Lee Hae-jun
449562,Chris Addison
431075,Lars Klevberg
533642,Lars Klevberg
606154,Pål Øie
581791,Marco Berger
506528,Kasi Lemmons
652572,Kim Min-woo-I
606117,Michelle Johnston
292011,Clint Eastwood
480042,John Herzfeld
530079,Masaaki Yuasa
620249,MTJJ
653127,Jo Tae-ho
532067,Takaomi Kanasaki
500852,Catherine Hardwicke
400157,Dylan Brown
509874,Matt Aselton
535581,Jim Jarmusch
302349,Timo Vuorensola
697251,Kim Yi-seul
499338,Juergen Peretzki
499338,Stacey Peretzki
519010,Pedro Almodóvar
512895,Charlie Bean
621191,Rapman
466081,Andrea Di Stefano
468816,Akhtem Seitablaiev
468816,John Wynn
521777,Gene Stupnitsky
559401,Justine Triet
486131,Tim Story
454294,Joe Cornish
438674,S. Craig Zahler
500682,John Lee Hancock
491854,Randy Korompis
605804,Drew T. Pierce
605804,Brett Pierce
457799,Joe Berlinger
527776,Alex Kendrick
617986,Nicolas Boukhrief
578844,Choi Woo-seong
567646,Lee Byeong-heon
549053,Paul Feig
463257,Tyler Nilson
463257,Michael Schwartz
587272,Santiago Segura
527261,John R. Leonetti
508138,Mike Gan
502292,Bill Bindley
543540,Chris Nelson
616219,Cho Sung-kyu
793445,Dmitry Kiselev
633604,Lars Damoiseaux
369196,Meir Zarchi
522212,Destin Daniel Cretton
471506,Neil Jordan
505600,Olivia Wilde
413518,Matteo Garrone
502416,Tate Taylor
459992,Jonathan Levine
524251,Adam Randall
508802,Jeff Wilson
508802,Alastair Fothergill
551332,Fernando Meirelles
569594,Ali Abbas Zafar
509730,Ben Stassen
509730,Vincent Kesteloot
530382,Jim Mickle
531306,McG
581531,Kim Hong-sun
700548,Yoo Hae-jong
452832,Steven Knight
449563,Todd Strauss-Schulson
472674,John Crowley
604605,Tomohiko Ito
567006,Tetsuro Araki
556509,Jang Jae-hyun
537055,Justin Copeland
537055,Sam Liu
610892,Haruka Fujita
532671,Nicholas McCarthy
449459,Kristoffer Nyholm
727502,Shigeaki Kubo
575222,Shinnosuke Yakuwa
458253,Chris Butler
556901,Jeff Mednikow
615774,Ethan Spaulding
615774,Cecilia Aranovich
651045,Lee Min-woo
578189,Deon Taylor
517024,Tigran Sahakyan
553835,Katsushi Sakurabi
505948,Grant Sputore
581997,Jake Castorena
393624,Gavin Hood
635744,Don Michael Paul
465086,Nicolas Pesce
468224,Dome Karukoski
433502,James Kent
609734,Claudia Myers
542417,Guy Nattiv
622420,Lawrence Fowler
572154,Soichi Masui
607383,Renaud Gauthier
554241,Andy Fickman
554590,Ariel Winograd
560527,Kang Hyo-jin
505283,Yoon Joong-boo
586347,Keoni Waxman
390634,Tomonori Sudo
429471,Rupert Wyatt
617708,Jayro Bustamante
539892,Zach Lipovsky
539892,Adam B. Stein
422803,Will Becher
422803,Richard Phelan
566451,Masaharu Watanabe
566451,Kenichi Kawamura
454458,Kelly Asbury
411728,Farhad Safinia
445629,Stephen Merchant
512901,Yan Jia
524780,J-P Valkeapää
620725,Scott Moore
620725,Jon Lucas
505706,Fatih Akin
576393,Frankie Chen
520901,Tony Giglio
623195,Roger Kumble
611914,Zackary Adler
515195,Danny Boyle
575094,Aleksandr Boguslavskiy
585077,Ayumu Watanabe
465003,Gideon Raff
480001,Riley Stearns
538207,Lior Geller
572164,Lee Sang-geun
586707,Josh Janowicz
612152,Peter Sullivan
500916,Nick Powell
671622,Choi Jae-hoo
595172,Robert Fernandez
489245,Dan Krauss
566222,Karim Amer
566222,Jehane Noujaim
536869,Tom Hooper
517909,Steven Soderbergh
586863,Ladj Ly
581218,Ding Liang
581218,Huida Lin
583132,Hideo Nakata
535845,Tom Shadyac
534490,Jesse V. Johnson
582570,Michael Tiddes
508664,Kriv Stenders
613099,Fernando González Molina
526429,Masayuki Kojima
580626,Khan Lee
454467,Marc Lawrence
585268,Siddharth Anand
583903,Gabriela Cowperthwaite
513302,Thomas Szabo
513302,Hélène Giraud
505436,Philippe de Chauveron
575452,Marco Bellocchio
482981,Tom Harper
514921,Tom Harper
401410,Franck Khalfoun
641790,Matt Eskandari
500922,Shawn Ku
538225,Daniel Minahan
539651,Jacob Aaron Estes
586954,Andrea Deppert
586954,Mimi Maynard
586954,Regina Welker
586954,Nina Wels
587808,Gonzalo López-Gallego
626914,Kye Jang-hyuk
513045,Michael Dowse
537056,Justin Copeland
526050,Tina Gordon
571627,Jason Kim
570480,Kevin Johnson
582913,Christian Volckman
529983,George Gallo
529983,Francesco Cinquemani
554805,Shinsuke Sato
560192,Stephen S. Campanelli
550115,Dylan Trussell
550115,David Dinetz
501907,Marielle Heller
327331,Jeff Tremaine
570973,Alex Parkinson
570973,Richard Da Costa
503125,Abe Forsythe
515248,Jennifer Kaytin Robinson
570131,Hugo Gélin
584962,Scott Aukerman
619278,M.J. Bassett
449924,Wilson Yip
611207,Monika Mitchell
537140,William Nicholson
575769,Mariano Cohn
574089,Erica Milsom
535544,Michael Engler
480434,Miles Joris-Peyrafitte
504631,Jeffrey Grellman
565743,Andrew Patterson
602307,Matt Peters
985930,Tetsuya Takehora
433249,Jonathan Helpert
574303,Lee Jeong-beom
646315,Chae Ki-jun
433499,Mark Steven Johnson
535356,Isabel Coixet
441183,Casey Affleck
419704,James Gray
587870,Takeshi Koike
613868,Mauro Carvalho
613868,Thiago Cazado
542921,Alejandro Amenábar
594188,Yoshiyuki Momose
560066,Cecilia Aranovich
518596,Fedor Dmitriev
503129,Punit Malhotra
549559,Todd Douglas Miller
428836,Claire McCarthy
565310,Lulu Wang
525657,David Hackl
399121,Roman Polanski
291867,James Franco
614722,Stephen Cognetti
589712,Andrew Lau Wai-Keung
704264,Genndy Tartakovsky
565179,Matteo Rovere
617768,François Girard
520016,Nick Hamm
522892,Karen Moncrieff
559937,Ding Sheng
291984,Xavier Dolan
586333,Jota Linares
536743,Melina Matsoukas
658228,Jeong Jin-ho
524348,Scott Z. Burns
593680,Ron Yuan
513576,Nahnatchka Khan
487672,Sam Liu
524247,Deon Taylor
403300,Terrence Malick
463684,Dan Gilroy
515743,Louise Alston
647498,Igor Kopylov
373226,Emilio Portes
520900,Armando Iannucci
614587,Takashi Yamazaki
576743,Alfred Gimeno
520720,Adam B. Stein
520720,Zach Lipovsky
603921,Chun Sung-joon
631997,Sion Sono
477072,Olivier Masset-Depasse
489064,Rob Zombie
649401,Cyrus Nowrasteh
575479,Rebecca Zlotowski
511322,Bill Condon
559957,Teng Huatao
561362,Jen McGowan
528888,Craig Brewer
570735,Hikari
483202,Ciarán Foy
572151,Lee Min-jae
611468,Thomas Sieben
638134,Reinhard Klooss
458131,Robin Bissell
489243,Kim Nguyen
591278,Jeanie Finlay
573560,G.J. Echternkamp
567566,Dzintars Dreibergs
630322,Colin Trevorrow
417466,Alejandro Landes
510242,Naoyoshi Shiotani
346709,Steven C. Miller
441384,Harmony Korine
530081,Robert D. Krzykowski
510318,Salvador Simó
295151,Luke Snellin
508791,Ry Russo-Young
525946,Bertie
525946,Bert
628707,Patrick Lussier
652783,Boon-lip Quah
366171,Jason Axinn
416153,Dimos Vrysellas
416153,Aaron Woodley
643274,Kim Jong-min
471707,Jan Komasa
553839,Yutaka Uemura
487680,Andrea Berloff
627087,Pawo Choyning Dorji
594634,Tim Trachte
504562,Edward Norton
597094,Takashi Miike
574883,Víctor García
440762,Kevin Smith
440918,Max Minghella
560362,Zak Hilditch
611605,David Marmor
487083,Alice Waddington
454292,Sujeeth
366668,Lino DiSalvo
421473,Phillip Noyce
478860,Alice Winocour
549787,Kazuhiko Hiramaki
549787,Takuya Kawasaki
496743,Hugo Lilja
496743,Pella Kågerman
508101,Andrew Rhymer
508101,Jeff Chan
419706,Michael Goi
656968,Nick Murphy
542917,Daniel Calparsoro
544404,Safy Nebbou
378112,Carlos Gutiérrez Medrano
568773,Arturo Ripstein
529862,Paul Downs Colaizzo
469274,Philippe Lacheau
534259,Gurinder Chadha
519473,Katt Shea
571391,Gael García Bernal
510298,Benedict Andrews
860317,Kim Deok
527385,Bart Freundlich
604872,Simon West
661289,Constantine Nasr
644613,Akan Satayev
505707,Ciro Guerra
582186,Cristina Jacob
545330,Poul Berg
522369,Ken Loach
537059,Sam Liu
567738,Wilson Coneybeare
537739,Elise Durán
618019,Alexander Chernyaev
613860,Damián Romay
616257,Caroline Labrèche
405177,Richard Linklater
574894,Shubo Guo
596054,Sebastián Borensztein
602545,Donato Carrisi
599845,Marco D'Amore
640882,John Suits
509585,Patrick Vollrath
537681,Keith Behrman
586940,Jérémy Clapin
537655,Lorenzo Mattotti
513083,Amy Poehler
603768,Zhang Chong
595216,Jacques Kluger
501395,Justin Kurzel
535265,Martin Owen
565373,Johannes Nyholm
650272,James Cullen Bressack
477428,Václav Marhoul
590593,Kimo Stamboel
592230,Jeff Barnaby
569016,Lim Kyoung-tack
487437,Anne Fontaine
